[['111.013144', '6.500000', '0.000000'], ['82.500000', '6.500000', '0.000000']]
[['82.500000', '6.500000', '0.000000'], ['53.986856', '6.500000', '0.000000']]
[['53.986856', '6.500000', '0.000000'], ['52.820338', '6.491238', '0.000000']]
[['52.820338', '6.491238', '0.000000'], ['51.641259', '6.464993', '0.000000']]
[['51.641259', '6.464993', '0.000000'], ['50.462537', '6.421251', '0.000000']]
[['50.462537', '6.421251', '0.000000'], ['49.284594', '6.360026', '0.000000']]
[['49.284594', '6.360026', '0.000000'], ['48.107689', '6.281331', '0.000000']]
[['48.107689', '6.281331', '0.000000'], ['46.932081', '6.185183', '0.000000']]
[['46.932081', '6.185183', '0.000000'], ['45.758029', '6.071605', '0.000000']]
[['45.758029', '6.071605', '0.000000'], ['44.585792', '5.940620', '0.000000']]
[['44.585792', '5.940620', '0.000000'], ['43.415627', '5.792257', '0.000000']]
[['43.415627', '5.792257', '0.000000'], ['42.247791', '5.626550', '0.000000']]
[['42.247791', '5.626550', '0.000000'], ['41.082543', '5.443534', '0.000000']]
[['41.082543', '5.443534', '0.000000'], ['39.920138', '5.243250', '0.000000']]
[['39.920138', '5.243250', '0.000000'], ['38.760833', '5.025743', '0.000000']]
[['38.760833', '5.025743', '0.000000'], ['37.604883', '4.791059', '0.000000']]
[['37.604883', '4.791059', '0.000000'], ['36.452541', '4.539251', '0.000000']]
[['36.452541', '4.539251', '0.000000'], ['35.304063', '4.270374', '0.000000']]
[['35.304063', '4.270374', '0.000000'], ['34.159700', '3.984487', '0.000000']]
[['34.159700', '3.984487', '0.000000'], ['33.019704', '3.681653', '0.000000']]
[['33.019704', '3.681653', '0.000000'], ['32.374612', '3.500000', '0.000000']]
[['32.374612', '3.500000', '0.000000'], ['3.500000', '3.500000', '0.000000']]
[['4.000000', '4.000000', '0.000000'], ['4.000000', '9.500000', '0.000000']]
[['4.000000', '9.500000', '0.000000'], ['4.000000', '15.000000', '0.000000']]
[['4.000000', '15.000000', '0.000000'], ['32.305557', '15.000000', '0.000000']]
[['32.305557', '15.000000', '0.000000'], ['32.887749', '14.836059', '0.000000']]
[['32.887749', '14.836059', '0.000000'], ['34.034914', '14.531321', '0.000000']]
[['34.034914', '14.531321', '0.000000'], ['35.186475', '14.243636', '0.000000']]
[['35.186475', '14.243636', '0.000000'], ['36.342177', '13.973067', '0.000000']]
[['36.342177', '13.973067', '0.000000'], ['37.501766', '13.719675', '0.000000']]
[['37.501766', '13.719675', '0.000000'], ['38.664987', '13.483516', '0.000000']]
[['38.664987', '13.483516', '0.000000'], ['39.831583', '13.264640', '0.000000']]
[['39.831583', '13.264640', '0.000000'], ['41.001299', '13.063097', '0.000000']]
[['41.001299', '13.063097', '0.000000'], ['42.173876', '12.878930', '0.000000']]
[['42.173876', '12.878930', '0.000000'], ['43.349056', '12.712180', '0.000000']]
[['43.349056', '12.712180', '0.000000'], ['44.526581', '12.562885', '0.000000']]
[['44.526581', '12.562885', '0.000000'], ['45.706192', '12.431076', '0.000000']]
[['45.706192', '12.431076', '0.000000'], ['46.887628', '12.316783', '0.000000']]
[['46.887628', '12.316783', '0.000000'], ['48.070630', '12.220031', '0.000000']]
[['48.070630', '12.220031', '0.000000'], ['49.254937', '12.140841', '0.000000']]
[['49.254937', '12.140841', '0.000000'], ['50.440288', '12.079231', '0.000000']]
[['50.440288', '12.079231', '0.000000'], ['51.626423', '12.035214', '0.000000']]
[['51.626423', '12.035214', '0.000000'], ['52.812896', '12.008804', '0.000000']]
[['52.812896', '12.008804', '0.000000'], ['53.984978', '12.000000', '0.000000']]
[['53.984978', '12.000000', '0.000000'], ['82.500000', '12.000000', '0.000000']]
[['82.500000', '12.000000', '0.000000'], ['111.015022', '12.000000', '0.000000']]
[['111.015022', '12.000000', '0.000000'], ['112.187104', '12.008804', '0.000000']]
[['112.187104', '12.008804', '0.000000'], ['113.373577', '12.035214', '0.000000']]
[['113.373577', '12.035214', '0.000000'], ['114.559712', '12.079231', '0.000000']]
[['114.559712', '12.079231', '0.000000'], ['115.745063', '12.140841', '0.000000']]
[['115.745063', '12.140841', '0.000000'], ['116.929370', '12.220031', '0.000000']]
[['116.929370', '12.220031', '0.000000'], ['118.112372', '12.316783', '0.000000']]
[['118.112372', '12.316783', '0.000000'], ['119.293808', '12.431076', '0.000000']]
[['119.293808', '12.431076', '0.000000'], ['120.473419', '12.562885', '0.000000']]
[['120.473419', '12.562885', '0.000000'], ['121.650944', '12.712180', '0.000000']]
[['121.650944', '12.712180', '0.000000'], ['122.826124', '12.878930', '0.000000']]
[['122.826124', '12.878930', '0.000000'], ['123.998701', '13.063097', '0.000000']]
[['123.998701', '13.063097', '0.000000'], ['125.168417', '13.264640', '0.000000']]
[['125.168417', '13.264640', '0.000000'], ['126.335013', '13.483516', '0.000000']]
[['126.335013', '13.483516', '0.000000'], ['127.498234', '13.719675', '0.000000']]
[['127.498234', '13.719675', '0.000000'], ['128.657823', '13.973067', '0.000000']]
[['128.657823', '13.973067', '0.000000'], ['129.813525', '14.243636', '0.000000']]
[['129.813525', '14.243636', '0.000000'], ['130.965086', '14.531321', '0.000000']]
[['130.965086', '14.531321', '0.000000'], ['132.112251', '14.836059', '0.000000']]
[['132.112251', '14.836059', '0.000000'], ['132.694443', '15.000000', '0.000000']]
[['132.694443', '15.000000', '0.000000'], ['161.000000', '15.000000', '0.000000']]
[['161.000000', '15.000000', '0.000000'], ['161.000000', '9.500000', '0.000000']]
[['161.000000', '9.500000', '0.000000'], ['161.000000', '4.000000', '0.000000']]
[['161.000000', '4.000000', '0.000000'], ['132.694443', '4.000000', '0.000000']]
[['132.694443', '4.000000', '0.000000'], ['132.112251', '4.163941', '0.000000']]
[['132.112251', '4.163941', '0.000000'], ['130.965086', '4.468679', '0.000000']]
[['130.965086', '4.468679', '0.000000'], ['129.813525', '4.756364', '0.000000']]
[['129.813525', '4.756364', '0.000000'], ['128.657823', '5.026933', '0.000000']]
[['128.657823', '5.026933', '0.000000'], ['127.498234', '5.280325', '0.000000']]
[['127.498234', '5.280325', '0.000000'], ['126.335013', '5.516484', '0.000000']]
[['126.335013', '5.516484', '0.000000'], ['125.168417', '5.735360', '0.000000']]
[['125.168417', '5.735360', '0.000000'], ['123.998701', '5.936903', '0.000000']]
[['123.998701', '5.936903', '0.000000'], ['122.826124', '6.121070', '0.000000']]
[['122.826124', '6.121070', '0.000000'], ['121.650944', '6.287820', '0.000000']]
[['121.650944', '6.287820', '0.000000'], ['120.473419', '6.437115', '0.000000']]
[['120.473419', '6.437115', '0.000000'], ['119.293808', '6.568924', '0.000000']]
[['119.293808', '6.568924', '0.000000'], ['118.112372', '6.683217', '0.000000']]
[['118.112372', '6.683217', '0.000000'], ['116.929370', '6.779969', '0.000000']]
[['116.929370', '6.779969', '0.000000'], ['115.745063', '6.859159', '0.000000']]
[['115.745063', '6.859159', '0.000000'], ['114.559712', '6.920769', '0.000000']]
[['114.559712', '6.920769', '0.000000'], ['113.373577', '6.964786', '0.000000']]
[['113.373577', '6.964786', '0.000000'], ['112.187104', '6.991196', '0.000000']]
[['112.187104', '6.991196', '0.000000'], ['111.015022', '7.000000', '0.000000']]
[['111.015022', '7.000000', '0.000000'], ['82.500000', '7.000000', '0.000000']]
[['82.500000', '7.000000', '0.000000'], ['53.984978', '7.000000', '0.000000']]
[['53.984978', '7.000000', '0.000000'], ['52.812896', '6.991196', '0.000000']]
[['52.812896', '6.991196', '0.000000'], ['51.626423', '6.964786', '0.000000']]
[['51.626423', '6.964786', '0.000000'], ['50.440288', '6.920769', '0.000000']]
[['50.440288', '6.920769', '0.000000'], ['49.254937', '6.859159', '0.000000']]
[['49.254937', '6.859159', '0.000000'], ['48.070630', '6.779969', '0.000000']]
[['48.070630', '6.779969', '0.000000'], ['46.887628', '6.683217', '0.000000']]
[['46.887628', '6.683217', '0.000000'], ['45.706192', '6.568924', '0.000000']]
[['45.706192', '6.568924', '0.000000'], ['44.526581', '6.437115', '0.000000']]
[['44.526581', '6.437115', '0.000000'], ['43.349056', '6.287820', '0.000000']]
[['43.349056', '6.287820', '0.000000'], ['42.173876', '6.121070', '0.000000']]
[['42.173876', '6.121070', '0.000000'], ['41.001299', '5.936903', '0.000000']]
[['41.001299', '5.936903', '0.000000'], ['39.831583', '5.735360', '0.000000']]
[['39.831583', '5.735360', '0.000000'], ['38.664987', '5.516484', '0.000000']]
[['38.664987', '5.516484', '0.000000'], ['37.501766', '5.280325', '0.000000']]
[['37.501766', '5.280325', '0.000000'], ['36.342177', '5.026933', '0.000000']]
[['36.342177', '5.026933', '0.000000'], ['35.186475', '4.756364', '0.000000']]
[['35.186475', '4.756364', '0.000000'], ['34.034914', '4.468679', '0.000000']]
[['34.034914', '4.468679', '0.000000'], ['32.887749', '4.163941', '0.000000']]
[['32.887749', '4.163941', '0.000000'], ['32.305557', '4.000000', '0.000000']]
[['32.305557', '4.000000', '0.000000'], ['4.000000', '4.000000', '0.000000']]
[['4.500000', '4.500000', '0.000000'], ['4.500000', '9.500000', '0.000000']]
[['4.500000', '9.500000', '0.000000'], ['4.500000', '14.500000', '0.000000']]
[['4.500000', '14.500000', '0.000000'], ['32.236502', '14.500000', '0.000000']]
[['32.236502', '14.500000', '0.000000'], ['32.755794', '14.353771', '0.000000']]
[['32.755794', '14.353771', '0.000000'], ['33.910129', '14.047128', '0.000000']]
[['33.910129', '14.047128', '0.000000'], ['35.068887', '13.757645', '0.000000']]
[['35.068887', '13.757645', '0.000000'], ['36.231813', '13.485386', '0.000000']]
[['36.231813', '13.485386', '0.000000'], ['37.398649', '13.230410', '0.000000']]
[['37.398649', '13.230410', '0.000000'], ['38.569140', '12.992774', '0.000000']]
[['38.569140', '12.992774', '0.000000'], ['39.743028', '12.772530', '0.000000']]
[['39.743028', '12.772530', '0.000000'], ['40.920055', '12.569727', '0.000000']]
[['40.920055', '12.569727', '0.000000'], ['42.099961', '12.384410', '0.000000']]
[['42.099961', '12.384410', '0.000000'], ['43.282486', '12.216618', '0.000000']]
[['43.282486', '12.216618', '0.000000'], ['44.467371', '12.066389', '0.000000']]
[['44.467371', '12.066389', '0.000000'], ['45.654354', '11.933756', '0.000000']]
[['45.654354', '11.933756', '0.000000'], ['46.843174', '11.818749', '0.000000']]
[['46.843174', '11.818749', '0.000000'], ['48.033570', '11.721392', '0.000000']]
[['48.033570', '11.721392', '0.000000'], ['49.225279', '11.641707', '0.000000']]
[['49.225279', '11.641707', '0.000000'], ['50.418039', '11.579712', '0.000000']]
[['50.418039', '11.579712', '0.000000'], ['51.611588', '11.535420', '0.000000']]
[['51.611588', '11.535420', '0.000000'], ['52.805455', '11.508845', '0.000000']]
[['52.805455', '11.508845', '0.000000'], ['53.983100', '11.500000', '0.000000']]
[['53.983100', '11.500000', '0.000000'], ['82.500000', '11.500000', '0.000000']]
[['82.500000', '11.500000', '0.000000'], ['111.016900', '11.500000', '0.000000']]
[['111.016900', '11.500000', '0.000000'], ['112.194545', '11.508845', '0.000000']]
[['112.194545', '11.508845', '0.000000'], ['113.388412', '11.535420', '0.000000']]
[['113.388412', '11.535420', '0.000000'], ['114.581961', '11.579712', '0.000000']]
[['114.581961', '11.579712', '0.000000'], ['115.774721', '11.641707', '0.000000']]
[['115.774721', '11.641707', '0.000000'], ['116.966430', '11.721392', '0.000000']]
[['116.966430', '11.721392', '0.000000'], ['118.156826', '11.818749', '0.000000']]
[['118.156826', '11.818749', '0.000000'], ['119.345646', '11.933756', '0.000000']]
[['119.345646', '11.933756', '0.000000'], ['120.532629', '12.066389', '0.000000']]
[['120.532629', '12.066389', '0.000000'], ['121.717514', '12.216618', '0.000000']]
[['121.717514', '12.216618', '0.000000'], ['122.900039', '12.384410', '0.000000']]
[['122.900039', '12.384410', '0.000000'], ['124.079945', '12.569727', '0.000000']]
[['124.079945', '12.569727', '0.000000'], ['125.256972', '12.772530', '0.000000']]
[['125.256972', '12.772530', '0.000000'], ['126.430860', '12.992774', '0.000000']]
[['126.430860', '12.992774', '0.000000'], ['127.601351', '13.230410', '0.000000']]
[['127.601351', '13.230410', '0.000000'], ['128.768187', '13.485386', '0.000000']]
[['128.768187', '13.485386', '0.000000'], ['129.931113', '13.757645', '0.000000']]
[['129.931113', '13.757645', '0.000000'], ['131.089871', '14.047128', '0.000000']]
[['131.089871', '14.047128', '0.000000'], ['132.244206', '14.353771', '0.000000']]
[['132.244206', '14.353771', '0.000000'], ['132.763498', '14.500000', '0.000000']]
[['132.763498', '14.500000', '0.000000'], ['160.500000', '14.500000', '0.000000']]
[['160.500000', '14.500000', '0.000000'], ['160.500000', '9.500000', '0.000000']]
[['160.500000', '9.500000', '0.000000'], ['160.500000', '4.500000', '0.000000']]
[['160.500000', '4.500000', '0.000000'], ['132.763498', '4.500000', '0.000000']]
[['132.763498', '4.500000', '0.000000'], ['132.244206', '4.646229', '0.000000']]
[['132.244206', '4.646229', '0.000000'], ['131.089871', '4.952872', '0.000000']]
[['131.089871', '4.952872', '0.000000'], ['129.931113', '5.242355', '0.000000']]
[['129.931113', '5.242355', '0.000000'], ['128.768187', '5.514614', '0.000000']]
[['128.768187', '5.514614', '0.000000'], ['127.601351', '5.769590', '0.000000']]
[['127.601351', '5.769590', '0.000000'], ['126.430860', '6.007226', '0.000000']]
[['126.430860', '6.007226', '0.000000'], ['125.256972', '6.227470', '0.000000']]
[['125.256972', '6.227470', '0.000000'], ['124.079945', '6.430273', '0.000000']]
[['124.079945', '6.430273', '0.000000'], ['122.900039', '6.615590', '0.000000']]
[['122.900039', '6.615590', '0.000000'], ['121.717514', '6.783382', '0.000000']]
[['121.717514', '6.783382', '0.000000'], ['120.532629', '6.933611', '0.000000']]
[['120.532629', '6.933611', '0.000000'], ['119.345646', '7.066244', '0.000000']]
[['119.345646', '7.066244', '0.000000'], ['118.156826', '7.181251', '0.000000']]
[['118.156826', '7.181251', '0.000000'], ['116.966430', '7.278608', '0.000000']]
[['116.966430', '7.278608', '0.000000'], ['115.774721', '7.358293', '0.000000']]
[['115.774721', '7.358293', '0.000000'], ['114.581961', '7.420288', '0.000000']]
[['114.581961', '7.420288', '0.000000'], ['113.388412', '7.464580', '0.000000']]
[['113.388412', '7.464580', '0.000000'], ['112.194545', '7.491155', '0.000000']]
[['112.194545', '7.491155', '0.000000'], ['111.016900', '7.500000', '0.000000']]
[['111.016900', '7.500000', '0.000000'], ['82.500000', '7.500000', '0.000000']]
[['82.500000', '7.500000', '0.000000'], ['53.983100', '7.500000', '0.000000']]
[['53.983100', '7.500000', '0.000000'], ['52.805455', '7.491155', '0.000000']]
[['52.805455', '7.491155', '0.000000'], ['51.611588', '7.464580', '0.000000']]
[['51.611588', '7.464580', '0.000000'], ['50.418039', '7.420288', '0.000000']]
[['50.418039', '7.420288', '0.000000'], ['49.225279', '7.358293', '0.000000']]
[['49.225279', '7.358293', '0.000000'], ['48.033570', '7.278608', '0.000000']]
[['48.033570', '7.278608', '0.000000'], ['46.843174', '7.181251', '0.000000']]
[['46.843174', '7.181251', '0.000000'], ['45.654354', '7.066244', '0.000000']]
[['45.654354', '7.066244', '0.000000'], ['44.467371', '6.933611', '0.000000']]
[['44.467371', '6.933611', '0.000000'], ['43.282486', '6.783382', '0.000000']]
[['43.282486', '6.783382', '0.000000'], ['42.099961', '6.615590', '0.000000']]
[['42.099961', '6.615590', '0.000000'], ['40.920055', '6.430273', '0.000000']]
[['40.920055', '6.430273', '0.000000'], ['39.743028', '6.227470', '0.000000']]
[['39.743028', '6.227470', '0.000000'], ['38.569140', '6.007226', '0.000000']]
[['38.569140', '6.007226', '0.000000'], ['37.398649', '5.769590', '0.000000']]
[['37.398649', '5.769590', '0.000000'], ['36.231813', '5.514614', '0.000000']]
[['36.231813', '5.514614', '0.000000'], ['35.068887', '5.242355', '0.000000']]
[['35.068887', '5.242355', '0.000000'], ['33.910129', '4.952872', '0.000000']]
[['33.910129', '4.952872', '0.000000'], ['32.755794', '4.646229', '0.000000']]
[['32.755794', '4.646229', '0.000000'], ['32.236502', '4.500000', '0.000000']]
[['32.236502', '4.500000', '0.000000'], ['4.500000', '4.500000', '0.000000']]
[['5.000000', '5.000000', '0.000000'], ['5.000000', '9.500000', '0.000000']]
[['5.000000', '9.500000', '0.000000'], ['5.000000', '14.000000', '0.000000']]
[['5.000000', '14.000000', '0.000000'], ['32.167446', '14.000000', '0.000000']]
[['32.167446', '14.000000', '0.000000'], ['32.623839', '13.871483', '0.000000']]
[['32.623839', '13.871483', '0.000000'], ['33.785344', '13.562935', '0.000000']]
[['33.785344', '13.562935', '0.000000'], ['34.951299', '13.271654', '0.000000']]
[['34.951299', '13.271654', '0.000000'], ['36.121448', '12.997704', '0.000000']]
[['36.121448', '12.997704', '0.000000'], ['37.295532', '12.741145', '0.000000']]
[['37.295532', '12.741145', '0.000000'], ['38.473294', '12.502033', '0.000000']]
[['38.473294', '12.502033', '0.000000'], ['39.654473', '12.280421', '0.000000']]
[['39.654473', '12.280421', '0.000000'], ['40.838811', '12.076358', '0.000000']]
[['40.838811', '12.076358', '0.000000'], ['42.026045', '11.889889', '0.000000']]
[['42.026045', '11.889889', '0.000000'], ['43.215916', '11.721055', '0.000000']]
[['43.215916', '11.721055', '0.000000'], ['44.408160', '11.569894', '0.000000']]
[['44.408160', '11.569894', '0.000000'], ['45.602516', '11.436437', '0.000000']]
[['45.602516', '11.436437', '0.000000'], ['46.798721', '11.320715', '0.000000']]
[['46.798721', '11.320715', '0.000000'], ['47.996510', '11.222754', '0.000000']]
[['47.996510', '11.222754', '0.000000'], ['49.195622', '11.142574', '0.000000']]
[['49.195622', '11.142574', '0.000000'], ['50.395791', '11.080193', '0.000000']]
[['50.395791', '11.080193', '0.000000'], ['51.596753', '11.035626', '0.000000']]
[['51.596753', '11.035626', '0.000000'], ['52.798013', '11.008887', '0.000000']]
[['52.798013', '11.008887', '0.000000'], ['53.981223', '11.000000', '0.000000']]
[['53.981223', '11.000000', '0.000000'], ['82.500000', '11.000000', '0.000000']]
[['82.500000', '11.000000', '0.000000'], ['111.018777', '11.000000', '0.000000']]
[['111.018777', '11.000000', '0.000000'], ['112.201987', '11.008887', '0.000000']]
[['112.201987', '11.008887', '0.000000'], ['113.403247', '11.035626', '0.000000']]
[['113.403247', '11.035626', '0.000000'], ['114.604209', '11.080193', '0.000000']]
[['114.604209', '11.080193', '0.000000'], ['115.804378', '11.142574', '0.000000']]
[['115.804378', '11.142574', '0.000000'], ['117.003490', '11.222754', '0.000000']]
[['117.003490', '11.222754', '0.000000'], ['118.201279', '11.320715', '0.000000']]
[['118.201279', '11.320715', '0.000000'], ['119.397484', '11.436437', '0.000000']]
[['119.397484', '11.436437', '0.000000'], ['120.591840', '11.569894', '0.000000']]
[['120.591840', '11.569894', '0.000000'], ['121.784084', '11.721055', '0.000000']]
[['121.784084', '11.721055', '0.000000'], ['122.973955', '11.889889', '0.000000']]
[['122.973955', '11.889889', '0.000000'], ['124.161189', '12.076358', '0.000000']]
[['124.161189', '12.076358', '0.000000'], ['125.345527', '12.280421', '0.000000']]
[['125.345527', '12.280421', '0.000000'], ['126.526706', '12.502033', '0.000000']]
[['126.526706', '12.502033', '0.000000'], ['127.704468', '12.741145', '0.000000']]
[['127.704468', '12.741145', '0.000000'], ['128.878552', '12.997704', '0.000000']]
[['128.878552', '12.997704', '0.000000'], ['130.048701', '13.271654', '0.000000']]
[['130.048701', '13.271654', '0.000000'], ['131.214656', '13.562935', '0.000000']]
[['131.214656', '13.562935', '0.000000'], ['132.376161', '13.871483', '0.000000']]
[['132.376161', '13.871483', '0.000000'], ['132.832554', '14.000000', '0.000000']]
[['132.832554', '14.000000', '0.000000'], ['160.000000', '14.000000', '0.000000']]
[['160.000000', '14.000000', '0.000000'], ['160.000000', '9.500000', '0.000000']]
[['160.000000', '9.500000', '0.000000'], ['160.000000', '5.000000', '0.000000']]
[['160.000000', '5.000000', '0.000000'], ['132.832554', '5.000000', '0.000000']]
[['132.832554', '5.000000', '0.000000'], ['132.376161', '5.128517', '0.000000']]
[['132.376161', '5.128517', '0.000000'], ['131.214656', '5.437065', '0.000000']]
[['131.214656', '5.437065', '0.000000'], ['130.048701', '5.728346', '0.000000']]
[['130.048701', '5.728346', '0.000000'], ['128.878552', '6.002296', '0.000000']]
[['128.878552', '6.002296', '0.000000'], ['127.704468', '6.258855', '0.000000']]
[['127.704468', '6.258855', '0.000000'], ['126.526706', '6.497967', '0.000000']]
[['126.526706', '6.497967', '0.000000'], ['125.345527', '6.719579', '0.000000']]
[['125.345527', '6.719579', '0.000000'], ['124.161189', '6.923642', '0.000000']]
[['124.161189', '6.923642', '0.000000'], ['122.973955', '7.110111', '0.000000']]
[['122.973955', '7.110111', '0.000000'], ['121.784084', '7.278945', '0.000000']]
[['121.784084', '7.278945', '0.000000'], ['120.591840', '7.430106', '0.000000']]
[['120.591840', '7.430106', '0.000000'], ['119.397484', '7.563563', '0.000000']]
[['119.397484', '7.563563', '0.000000'], ['118.201279', '7.679285', '0.000000']]
[['118.201279', '7.679285', '0.000000'], ['117.003490', '7.777246', '0.000000']]
[['117.003490', '7.777246', '0.000000'], ['115.804378', '7.857426', '0.000000']]
[['115.804378', '7.857426', '0.000000'], ['114.604209', '7.919807', '0.000000']]
[['114.604209', '7.919807', '0.000000'], ['113.403247', '7.964374', '0.000000']]
[['113.403247', '7.964374', '0.000000'], ['112.201987', '7.991113', '0.000000']]
[['112.201987', '7.991113', '0.000000'], ['111.018777', '8.000000', '0.000000']]
[['111.018777', '8.000000', '0.000000'], ['82.500000', '8.000000', '0.000000']]
[['82.500000', '8.000000', '0.000000'], ['53.981223', '8.000000', '0.000000']]
[['53.981223', '8.000000', '0.000000'], ['52.798013', '7.991113', '0.000000']]
[['52.798013', '7.991113', '0.000000'], ['51.596753', '7.964374', '0.000000']]
[['51.596753', '7.964374', '0.000000'], ['50.395791', '7.919807', '0.000000']]
[['50.395791', '7.919807', '0.000000'], ['49.195622', '7.857426', '0.000000']]
[['49.195622', '7.857426', '0.000000'], ['47.996510', '7.777246', '0.000000']]
[['47.996510', '7.777246', '0.000000'], ['46.798721', '7.679285', '0.000000']]
[['46.798721', '7.679285', '0.000000'], ['45.602516', '7.563563', '0.000000']]
[['45.602516', '7.563563', '0.000000'], ['44.408160', '7.430106', '0.000000']]
[['44.408160', '7.430106', '0.000000'], ['43.215916', '7.278945', '0.000000']]
[['43.215916', '7.278945', '0.000000'], ['42.026045', '7.110111', '0.000000']]
[['42.026045', '7.110111', '0.000000'], ['40.838811', '6.923642', '0.000000']]
[['40.838811', '6.923642', '0.000000'], ['39.654473', '6.719579', '0.000000']]
[['39.654473', '6.719579', '0.000000'], ['38.473294', '6.497967', '0.000000']]
[['38.473294', '6.497967', '0.000000'], ['37.295532', '6.258855', '0.000000']]
[['37.295532', '6.258855', '0.000000'], ['36.121448', '6.002296', '0.000000']]
[['36.121448', '6.002296', '0.000000'], ['34.951299', '5.728346', '0.000000']]
[['34.951299', '5.728346', '0.000000'], ['33.785344', '5.437065', '0.000000']]
[['33.785344', '5.437065', '0.000000'], ['32.623839', '5.128517', '0.000000']]
[['32.623839', '5.128517', '0.000000'], ['32.167446', '5.000000', '0.000000']]
[['32.167446', '5.000000', '0.000000'], ['5.000000', '5.000000', '0.000000']]
[['5.500000', '5.500000', '0.000000'], ['5.500000', '9.500000', '0.000000']]
[['5.500000', '9.500000', '0.000000'], ['5.500000', '13.500000', '0.000000']]
[['5.500000', '13.500000', '0.000000'], ['32.098391', '13.500000', '0.000000']]
[['32.098391', '13.500000', '0.000000'], ['32.491883', '13.389195', '0.000000']]
[['32.491883', '13.389195', '0.000000'], ['33.660559', '13.078743', '0.000000']]
[['33.660559', '13.078743', '0.000000'], ['34.833712', '12.785664', '0.000000']]
[['34.833712', '12.785664', '0.000000'], ['36.011084', '12.510022', '0.000000']]
[['36.011084', '12.510022', '0.000000'], ['37.192416', '12.251879', '0.000000']]
[['37.192416', '12.251879', '0.000000'], ['38.377447', '12.011291', '0.000000']]
[['38.377447', '12.011291', '0.000000'], ['39.565918', '11.788311', '0.000000']]
[['39.565918', '11.788311', '0.000000'], ['40.757567', '11.582989', '0.000000']]
[['40.757567', '11.582989', '0.000000'], ['41.952130', '11.395369', '0.000000']]
[['41.952130', '11.395369', '0.000000'], ['43.149346', '11.225493', '0.000000']]
[['43.149346', '11.225493', '0.000000'], ['44.348950', '11.073398', '0.000000']]
[['44.348950', '11.073398', '0.000000'], ['45.550678', '10.939118', '0.000000']]
[['45.550678', '10.939118', '0.000000'], ['46.754267', '10.822681', '0.000000']]
[['46.754267', '10.822681', '0.000000'], ['47.959451', '10.724115', '0.000000']]
[['47.959451', '10.724115', '0.000000'], ['49.165964', '10.643440', '0.000000']]
[['49.165964', '10.643440', '0.000000'], ['50.373542', '10.580675', '0.000000']]
[['50.373542', '10.580675', '0.000000'], ['51.581918', '10.535833', '0.000000']]
[['51.581918', '10.535833', '0.000000'], ['52.790572', '10.508929', '0.000000']]
[['52.790572', '10.508929', '0.000000'], ['53.979345', '10.500000', '0.000000']]
[['53.979345', '10.500000', '0.000000'], ['82.500000', '10.500000', '0.000000']]
[['82.500000', '10.500000', '0.000000'], ['111.020655', '10.500000', '0.000000']]
[['111.020655', '10.500000', '0.000000'], ['112.209428', '10.508929', '0.000000']]
[['112.209428', '10.508929', '0.000000'], ['113.418082', '10.535833', '0.000000']]
[['113.418082', '10.535833', '0.000000'], ['114.626458', '10.580675', '0.000000']]
[['114.626458', '10.580675', '0.000000'], ['115.834036', '10.643440', '0.000000']]
[['115.834036', '10.643440', '0.000000'], ['117.040549', '10.724115', '0.000000']]
[['117.040549', '10.724115', '0.000000'], ['118.245733', '10.822681', '0.000000']]
[['118.245733', '10.822681', '0.000000'], ['119.449322', '10.939118', '0.000000']]
[['119.449322', '10.939118', '0.000000'], ['120.651050', '11.073398', '0.000000']]
[['120.651050', '11.073398', '0.000000'], ['121.850654', '11.225493', '0.000000']]
[['121.850654', '11.225493', '0.000000'], ['123.047870', '11.395369', '0.000000']]
[['123.047870', '11.395369', '0.000000'], ['124.242433', '11.582989', '0.000000']]
[['124.242433', '11.582989', '0.000000'], ['125.434082', '11.788311', '0.000000']]
[['125.434082', '11.788311', '0.000000'], ['126.622553', '12.011291', '0.000000']]
[['126.622553', '12.011291', '0.000000'], ['127.807584', '12.251879', '0.000000']]
[['127.807584', '12.251879', '0.000000'], ['128.988916', '12.510022', '0.000000']]
[['128.988916', '12.510022', '0.000000'], ['130.166288', '12.785664', '0.000000']]
[['130.166288', '12.785664', '0.000000'], ['131.339441', '13.078743', '0.000000']]
[['131.339441', '13.078743', '0.000000'], ['132.508117', '13.389195', '0.000000']]
[['132.508117', '13.389195', '0.000000'], ['132.901609', '13.500000', '0.000000']]
[['132.901609', '13.500000', '0.000000'], ['159.500000', '13.500000', '0.000000']]
[['159.500000', '13.500000', '0.000000'], ['159.500000', '9.500000', '0.000000']]
[['159.500000', '9.500000', '0.000000'], ['159.500000', '5.500000', '0.000000']]
[['159.500000', '5.500000', '0.000000'], ['132.901609', '5.500000', '0.000000']]
[['132.901609', '5.500000', '0.000000'], ['132.508117', '5.610805', '0.000000']]
[['132.508117', '5.610805', '0.000000'], ['131.339441', '5.921257', '0.000000']]
[['131.339441', '5.921257', '0.000000'], ['130.166288', '6.214336', '0.000000']]
[['130.166288', '6.214336', '0.000000'], ['128.988916', '6.489978', '0.000000']]
[['128.988916', '6.489978', '0.000000'], ['127.807584', '6.748121', '0.000000']]
[['127.807584', '6.748121', '0.000000'], ['126.622553', '6.988709', '0.000000']]
[['126.622553', '6.988709', '0.000000'], ['125.434082', '7.211689', '0.000000']]
[['125.434082', '7.211689', '0.000000'], ['124.242433', '7.417011', '0.000000']]
